,User_Name,Twitter_Name,Location,Bio,Tweet,city_police,media,Language,Tweet_Link,is_Retweeted,Original_Tweet_by,Hashtags,User_Mentions,tweet_date,tweet_time
658,Amit Rana,amitrana1435,"New Delhi, Delhi",,"There is a one heavy vehicle park in between market, location Shiva market, pitampura Delhi @dtptraffic https://t.co/psHhfnQKuD",Delhi,['https://twitter.com/amitrana1435/status/1139095109452959744/photo/1'],en,https://twitter.com/statuses/1139095109452959744,no,NA,[],['dtptraffic'],Jun-13-2019,09:00:12
659,Gaurav Mishra । गौरव मिश्रा 🇮🇳,OfficialGaurab,HINDUSTANI । हिंदुस्तानी ,"I try to disseminate progressive vision to cease #ClimateChanges 
- also -
                self - proclaimed Environmentalist.
🔸
https://t.co/xnX3uHD3GG","Today, I was travelling in Cluster Bus '850', whose number was DL-1PD-0080.

The conductor was continuously Smoking in the bus &amp; driver was playing loud haryanvi music, despite it's illegal to do on a public transport.

@TransportDelhi @kgahlot @DelhiPolice @dtptraffic https://t.co/SzwMzT5EJq",Delhi,['https://twitter.com/OfficialGaurab/status/1139095106898710528/video/1'],en,https://twitter.com/statuses/1139095106898710528,no,NA,[],"['dtptraffic', 'kgahlot', 'TransportDelhi', 'DelhiPolice']",Jun-13-2019,09:00:11
660,Yashbirk,YashbirK,,,@amitkaggarwal8 @dtptraffic Aap Maruti ECO main 15 log bhi dekh sakte hai Delhi Mai specially airport route par,Delhi,[],tl,https://twitter.com/statuses/1139095048459415552,no,NA,[],"['amitkaggarwal8', 'dtptraffic']",Jun-13-2019,08:59:57
661,सोनवीर पाल,sonvirpal1453,"New Delhi, India","दर्द सबके एक हैं

मगर

हौंसले सबके अलग अलग हैं

कोई हताश हो के बिखर गया

तो

कोई संघर्ष कर के निखर गया...!!!",RT @pramod4g: अगर ट्रैफिक पुलिस से खजूरी गोल चक्कर का यातायात नही संभालता तो उन्हें हटाकर उनकी तन्ख्वाह और अधिकार हमारे संघर्षशील समाजसेवि…,Delhi,[],hi,https://twitter.com/statuses/1139094893706399744,yes,pramod4g,[],"['RupeshKNPSS', 'pramod4g', 'dntripathi08', 'dtptraffic', 'sudhirchaudhary', 'PMOIndia']",Jun-13-2019,08:59:20
662,हाँ मै भी चौकीदार हूं🇳🇪🔫🔫🔫,Gaurav0644,"New Delhi, India",udgaar,RT @sudhirchaudhary: भाई साहेब @dtptraffic आप 24सों घंटे हर शिकायत पर अपने स्टाफ़ को सूचना देते रहते हो तो फिर समस्या दूर क्यों नहीं होती?…,Delhi,[],hi,https://twitter.com/statuses/1139094715351965696,yes,sudhirchaudhary,[],"['sudhirchaudhary', 'dtptraffic']",Jun-13-2019,08:58:38
663,vinod kumar,chvinod20051,,,@dtptraffic @JasvinderSolank @sachinredbull @DelhiPolice @sudhirchaudhary सर मै नोर्थ छज्जुपूंर 100 फुट रोड नः 68 शाहदरा थाना ज्योति नगर निवासी हुँ और इस रोड़ टैफिक का बहुत ही बुरा हाल है जैसे मैन रोड पर प्राकिग और रोग साईड ड्रईविग जिस कारण सड़क पर चलना मोत को गले लगाने जैसा है कृप्या उचित कारवाई करे दुखी निवासी,Delhi,[],hi,https://twitter.com/statuses/1139094638772408320,no,NA,[],"['dtptraffic', 'sachinredbull', 'sudhirchaudhary', 'DelhiPolice', 'JasvinderSolank']",Jun-13-2019,08:58:19
664,Manish Karel,ManishKarel,"New Delhi, India",,"@dtptraffic The NOTICE BOARD IN THE PICTURE mentions ""ORDER BY DELHI TRAFFIC POLICE"", Who owns this?",Delhi,[],en,https://twitter.com/statuses/1139093508285853696,no,NA,[],['dtptraffic'],Jun-13-2019,08:53:50
665,Saurabh Prajapati,saurabhprajapti,,,@dtptraffic okay.,Delhi,[],en,https://twitter.com/statuses/1139093305172488193,no,NA,[],['dtptraffic'],Jun-13-2019,08:53:01
666,anil kumar pant,pantkpant,,,"RT @dtptraffic: @sachinredbull @DelhiPolice @sudhirchaudhary Sir,registration no. of the bike is not clear hence can't be prosecuted.",Delhi,[],en,https://twitter.com/statuses/1139093141753978880,yes,dtptraffic,[],"['sachinredbull', 'DelhiPolice', 'sudhirchaudhary', 'dtptraffic']",Jun-13-2019,08:52:22
667,Ramandeep Tanwar,TanwarRamandeep,"नई दिल्ली, भारत",I am a Team Player. I'm happy to work with other people on project,"RT @vinaygauchwal: Dear Delhi Traffic police,
My driving licence no. Is  Po36062008577242. It is in your custody. it was taken by ASI Rank…",Delhi,[],en,https://twitter.com/statuses/1139093132153221121,yes,vinaygauchwal,[],"['jtcp_dtp', 'dtptraffic', 'vinaygauchwal']",Jun-13-2019,08:52:20
668,Shailesh,Shailes05348659,"Delhi, India",,RT @amitguptaHR: @sudhirchaudhary @dtptraffic Seems like they are only meant for passing Information as L1 agent of call center. We expect…,Delhi,[],en,https://twitter.com/statuses/1139093083159580677,yes,amitguptaHR,['TransformingPolice'],"['sudhirchaudhary', 'dtptraffic', 'amitguptaHR']",Jun-13-2019,08:52:09
669,Sudhir Upadhyay,SudhirU1958,,,@dtptraffic @sachinredbull @DelhiPolice @sudhirchaudhary Sir when common people can see the registration number why you people cannot see the same. Do you want to protect your colleagues.,Delhi,[],en,https://twitter.com/statuses/1139093057268330497,no,NA,[],"['sachinredbull', 'DelhiPolice', 'sudhirchaudhary', 'dtptraffic']",Jun-13-2019,08:52:02
670,HighBPNews 💥,HighBPNews69,"Delhi, India",@HighBPNews_  bhai ka account ye hai Plz follow kare 🙏🙏🙏🙏 https://t.co/FalDJCL7r6,@dtptraffic sir suggestion de raha Hu. aap bhi delhi police ki F. I. R APP Ki tarah traffic police help apps kyu nhi nikal dete Jiss se traffic jam hone per help button dabane per Aap logo ko current location mil jaaye or aap traffic ko khatam kr sake🙏🙏,Delhi,[],et,https://twitter.com/statuses/1139093041476583424,no,NA,[],['dtptraffic'],Jun-13-2019,08:51:59
671,Saurabh Prajapati,saurabhprajapti,,,"@dtptraffic the traffic conditions on the najafgarh road at Sai Baba Mandir Najafgarh are worst on every Thursday, Please do the needful for the improving traffic conditions.
Present condition. https://t.co/a2xeU9HDRY",Delhi,['https://twitter.com/saurabhprajapti/status/1139092480077336577/photo/1'],en,https://twitter.com/statuses/1139092480077336577,no,NA,[],['dtptraffic'],Jun-13-2019,08:49:45
672,Vinod Singh,vinod_vsrajput,"Delhi, India",,@dtptraffic @itsenufapp @JagoriSafeDelhi @DelhiPolice @OfficialSdmc @tweetndmc @official_dda @DelhiPwd @bsesdelhi The area under TPDDL. not a BSES,Delhi,[],en,https://twitter.com/statuses/1139092267098988544,no,NA,[],"['JagoriSafeDelhi', 'itsenufapp', 'official_dda', 'OfficialSdmc', 'dtptraffic', 'tweetndmc', 'bsesdelhi', 'DelhiPolice', 'DelhiPwd']",Jun-13-2019,08:48:54
673,Pankaj Singh 🙏Jai M@T@ D!🙏,PankajS87628433,🙌जय श्री राम 🙌,"🐅🙏भक्त हम माँ शेरावाली के है🙏🐅
        🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳",RT @RupeshKNPSS: @pramod4g @dtptraffic @sudhirchaudhary @dntripathi08 @PMOIndia यदि ऑटो वालो पर नियंत्रण हो जाये तो 50% जाम खत्म हो जाएगा,Delhi,[],hi,https://twitter.com/statuses/1139092122642993154,yes,RupeshKNPSS,[],"['RupeshKNPSS', 'pramod4g', 'dntripathi08', 'dtptraffic', 'sudhirchaudhary', 'PMOIndia']",Jun-13-2019,08:48:20
674,Pankaj Singh 🙏Jai M@T@ D!🙏,PankajS87628433,🙌जय श्री राम 🙌,"🐅🙏भक्त हम माँ शेरावाली के है🙏🐅
        🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳",RT @pramod4g: अगर ट्रैफिक पुलिस से खजूरी गोल चक्कर का यातायात नही संभालता तो उन्हें हटाकर उनकी तन्ख्वाह और अधिकार हमारे संघर्षशील समाजसेवि…,Delhi,[],hi,https://twitter.com/statuses/1139092105630892032,yes,pramod4g,[],"['RupeshKNPSS', 'pramod4g', 'dntripathi08', 'dtptraffic', 'sudhirchaudhary', 'PMOIndia']",Jun-13-2019,08:48:15
675,vinay,vinaygauchwal,new delhi,love#life#family,"Dear Delhi Traffic police,
My driving licence no. Is  Po36062008577242. It is in your custody. it was taken by ASI Rank 2028/T. Location kaya maya MB road. New delhi. Dated 24/09/2018
Now I am unable to track my DL. 
Note-penalty was paid at same time.
@dtptraffic
@jtcp_dtp",Delhi,[],en,https://twitter.com/statuses/1139091712691908608,no,NA,[],"['jtcp_dtp', 'dtptraffic']",Jun-13-2019,08:46:42
676,Pankaj Singh 🙏Jai M@T@ D!🙏,PankajS87628433,🙌जय श्री राम 🙌,"🐅🙏भक्त हम माँ शेरावाली के है🙏🐅
        🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳",RT @pramod4g: देश के वर्तमान प्रधानमंत्री संसद के काम न करने पर वेतन नहीं लेते हैं तो ट्रैफिक व्यवस्था को संभालने में नाकाम व अन्य नकारा सर…,Delhi,[],hi,https://twitter.com/statuses/1139091704449884160,yes,pramod4g,[],"['Tejrawat85', 'pramod4g', 'Swamy39', 'ArvindKejriwal', 'dtptraffic', 'sudhirchaudhary', 'LtGovDelhi', 'tejasuryavanshi']",Jun-13-2019,08:46:40
677,Siddharth Menon,212_sid,New Delhi,"Law Graduate, Traveller, Curious, Petrolhead",@MORTHRoadSafety @dtptraffic @PIB_India What if the vehicle in question has applied for registration and the same is pending on behalf of the Government/Competent Authority?,Delhi,[],en,https://twitter.com/statuses/1139091495733014530,no,NA,[],"['MORTHRoadSafety', 'PIB_India', 'dtptraffic']",Jun-13-2019,08:45:50
678,vinod kumar,chvinod20051,,,@sachinredbull @DelhiPolice @dtptraffic @sudhirchaudhary Ya loge apne aap ko nahi dekh te,Delhi,[],hi,https://twitter.com/statuses/1139091436287143936,no,NA,[],"['sachinredbull', 'sudhirchaudhary', 'dtptraffic', 'DelhiPolice']",Jun-13-2019,08:45:36
679,vinod kumar,chvinod20051,,,@sachinredbull @DelhiPolice @dtptraffic @sudhirchaudhary Sir ya loge keval sarif logo ko pakadte ha apne aap ko nahi dekte,Delhi,[],hi,https://twitter.com/statuses/1139091123131957249,no,NA,[],"['sachinredbull', 'sudhirchaudhary', 'dtptraffic', 'DelhiPolice']",Jun-13-2019,08:44:21
680,Yogesh Kumar,Ygskumar,Delhi India,"Learner, Thinker, Teacher, Jurist and Environment Lover. Politically Neutral.","RT @Manishtripathig: स्थान हरदेव नगर मोड़ झरोदा गांव, दिल्ली 84
समय सुबह 9:40
महोदय अनुरोध है कि यहां खड़ी गाड़ियों के लिए कोई उपयुक्त दिशा…",Delhi,[],hi,https://twitter.com/statuses/1139090692356136961,yes,Manishtripathig,[],"['Manishtripathig', 'ManojTiwariMP', 'dtptraffic', 'Sanjeev_aap', 'nitin_gadkari']",Jun-13-2019,08:42:38
681,Naresh Sharma,NareshNimbus,Delhi India,"सरफ़रोशी की तमन्ना अब हमारे दिल में है
इंकलाब जिंदाबाद",RT @pramod4g: अगर ट्रैफिक पुलिस से खजूरी गोल चक्कर का यातायात नही संभालता तो उन्हें हटाकर उनकी तन्ख्वाह और अधिकार हमारे संघर्षशील समाजसेवि…,Delhi,[],hi,https://twitter.com/statuses/1139090394984017920,yes,pramod4g,[],"['RupeshKNPSS', 'pramod4g', 'dntripathi08', 'dtptraffic', 'sudhirchaudhary', 'PMOIndia']",Jun-13-2019,08:41:28
682,Pankaj Jha 🇮🇳,felix_pankaj,"New Delhi, India","Engineer, EV enthusiat
Socially conservative, economically liberal
Neither a #secularleftist nor a #bhakt 
Originally #maithili, culturally #bengali",@dtptraffic @sachinredbull @DelhiPolice @sudhirchaudhary Pls let us know the status of complaint. Bring transparency in the execution of law. Because law is equal to everyone be it Prime minister or a common citizen like us.,Delhi,[],en,https://twitter.com/statuses/1139090370531225600,no,NA,[],"['sachinredbull', 'DelhiPolice', 'sudhirchaudhary', 'dtptraffic']",Jun-13-2019,08:41:22
683,LATAFAT HUSSAIN,LATAFATHUSSAIN,,,@dtptraffic @sanjaysachasl @DelhiPolice They also don't know anything except ask to visit the said point.,Delhi,[],en,https://twitter.com/statuses/1139089315114471424,no,NA,[],"['DelhiPolice', 'sanjaysachasl', 'dtptraffic']",Jun-13-2019,08:37:10
684,Amit Mitra 🤷🏼‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️,amit2648,"New Delhi, India",Use less words that make more sense.,"RT @msmeena1313: @amit2648 @dtptraffic इससे तो बेहतर है। बाइक पर नम्बर तो लिखे हैं, उस पर कार्रवाई। और इन गाड़ियों को बिना नम्बर के ही घूम…",Delhi,[],hi,https://twitter.com/statuses/1139089263654346753,yes,msmeena1313,[],"['msmeena1313', 'amit2648', 'dtptraffic']",Jun-13-2019,08:36:58
685,NKN,NKNegi3,,"INDIA TODAY, Traffic Management ground reality zero report",@noidapolice @noidatraffic @Krishna_VK12 @Uppolice @up100 @igrangemeerut @DelhiPolice @dtptraffic @dcpter . This Delhi bound auto have hit a bike few mins back at sector 6 chowki and ran towards Mayur vihar. Even I tried to stop @up100 . But they also passed away without stopping https://t.co/1x9zT3gPAs,Delhi,['https://twitter.com/NKNegi3/status/1139088739798605824/photo/1'],en,https://twitter.com/statuses/1139088739798605824,no,NA,[],"['noidapolice', 'Krishna_VK12', 'Uppolice', 'dtptraffic', 'noidatraffic', 'DelhiPolice', 'dcpter', 'igrangemeerut', 'up100']",Jun-13-2019,08:34:53
686,Lalit Negi,negi1602,,,RT @pramod4g: अगर ट्रैफिक पुलिस से खजूरी गोल चक्कर का यातायात नही संभालता तो उन्हें हटाकर उनकी तन्ख्वाह और अधिकार हमारे संघर्षशील समाजसेवि…,Delhi,[],hi,https://twitter.com/statuses/1139088635251179521,yes,pramod4g,[],"['RupeshKNPSS', 'pramod4g', 'dntripathi08', 'dtptraffic', 'sudhirchaudhary', 'PMOIndia']",Jun-13-2019,08:34:28
687,® RIJUL,magotra_rijul,"Jammu, Jammu And Kashmir",Cricketer,@nitin_gadkari  sir plzz take action against these fraud companies. @dtptraffic @DelhiPolice,Delhi,[],en,https://twitter.com/statuses/1139088318635753472,no,NA,[],"['DelhiPolice', 'nitin_gadkari', 'dtptraffic']",Jun-13-2019,08:33:13
688,Arindam Manna,Aarindm,"New Delhi, India",,RT @LNSharma3011: @pramod4g @dtptraffic @RupeshKNPSS @sudhirchaudhary @dntripathi08 @PMOIndia इनकी वसूली के आँकड़े इनकी तनख्वाह के मुकाबले…,Delhi,[],hi,https://twitter.com/statuses/1139087623752806400,yes,LNSharma3011,[],"['RupeshKNPSS', 'pramod4g', 'dntripathi08', 'dtptraffic', 'LNSharma3011', 'sudhirchaudhary', 'PMOIndia']",Jun-13-2019,08:30:27
689,Arindam Manna,Aarindm,"New Delhi, India",,RT @RupeshKNPSS: @pramod4g @dtptraffic @sudhirchaudhary @dntripathi08 @PMOIndia यदि ऑटो वालो पर नियंत्रण हो जाये तो 50% जाम खत्म हो जाएगा,Delhi,[],hi,https://twitter.com/statuses/1139087592400384001,yes,RupeshKNPSS,[],"['RupeshKNPSS', 'pramod4g', 'dntripathi08', 'dtptraffic', 'sudhirchaudhary', 'PMOIndia']",Jun-13-2019,08:30:19
690,Jasvinder Solanki,JasvinderSolank,Vill Baprola New Delhi,हम ही हम है तो क्या हम है तुम ही तुम हो तो क्या तुम हो,@dtptraffic @sachinredbull @DelhiPolice @sudhirchaudhary And plz provide a copy of chalan in this same post so we can say that police is police for normal citizen and commissioner of police,Delhi,[],en,https://twitter.com/statuses/1139087561240899584,no,NA,[],"['sachinredbull', 'DelhiPolice', 'sudhirchaudhary', 'dtptraffic']",Jun-13-2019,08:30:12
691,Arindam Manna,Aarindm,"New Delhi, India",,@pramod4g @dtptraffic @RupeshKNPSS @sudhirchaudhary @dntripathi08 @PMOIndia #pmoindia #dtptraffic #SleepingBeauty wrong side se aane walo Ko kyu nahi roka jaata..chup chap khade hone ke salary multi hai kya do ek traffic police walo Ko 24 hrs challan karne ke liye khadi kar do nahi hota aapse toh kaam chor do..,Delhi,[],hi,https://twitter.com/statuses/1139087521369866240,no,NA,"['pmoindia', 'SleepingBeauty', 'dtptraffic']","['RupeshKNPSS', 'pramod4g', 'dntripathi08', 'dtptraffic', 'sudhirchaudhary', 'PMOIndia']",Jun-13-2019,08:30:02
